tweet_id,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,Prediction
677573743309385728,https://pbs.twimg.com/media/CWc5uVPXIAErLYr.jpg,2,patio,0.5350699999999999,folding_chair,0.0804192,parallel_bars,0.034796499999999994,not dog
677644091929329666,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,1,chihuahua,0.626236,italian_greyhound,0.128483,swing,0.0598404,mixed
677662372920729601,https://pbs.twimg.com/media/CWeKTZTWsAA5R3Z.jpg,1,cowboy_hat,0.25611,trench_coat,0.12708599999999998,cloak,0.07143889999999999,not dog
677673981332312066,https://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg,1,maltese_dog,0.817908,angora,0.0778051,pomeranian,0.0221842,mixed
677687604918272002,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,1,pembroke,0.573047,sunglasses,0.12675799999999998,golden_retriever,0.108047,mixed
677698403548192770,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,1,shih-tzu,0.916645,lhasa,0.057883400000000015,pekinese,0.0201258,dog
677700003327029250,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg,1,siberian_husky,0.120849,junco,0.0792056,malamute,0.0630875,mixed
677716515794329600,https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg,1,teddy,0.6629079999999999,crib,0.0318912,chow,0.0254378,mixed
677895101218201600,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,1,dalmatian,0.550702,kuvasz,0.0602264,great_pyrenees,0.058631,dog
677918531514703872,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,1,eskimo_dog,0.199347,dalmatian,0.153225,american_staffordshire_terrier,0.107798,dog
678021115718029313,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,1,miniature_pinscher,0.822048,doberman,0.0960845,rottweiler,0.032709300000000004,dog
678255464182861824,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,1,chihuahua,0.613819,yorkshire_terrier,0.127931,pomeranian,0.062124300000000014,dog
678278586130948096,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,maltese_dog,0.897841,lhasa,0.0357175,tibetan_terrier,0.017107499999999998,dog
678334497360859136,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,1,norfolk_terrier,0.378643,golden_retriever,0.0955939,kelpie,0.0853092,dog
678341075375947776,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1,golden_retriever,0.853284,cocker_spaniel,0.0262298,labrador_retriever,0.0241228,dog
678380236862578688,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,1,dogsled,0.08854,snowmobile,0.057291,samoyed,0.0476014,mixed
678389028614488064,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,miniature_pinscher,0.516284,kelpie,0.227402,vizsla,0.103246,dog
678396796259975168,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,2,pembroke,0.95618,cardigan,0.0318031,chihuahua,0.0062765,dog
678399652199309312,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,1,swing,0.929196,bedlington_terrier,0.0150472,great_pyrenees,0.014038900000000002,mixed
678410210315247616,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,1,schipperke,0.145877,labrador_retriever,0.0983538,kelpie,0.0973934,dog
678424312106393600,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,1,maltese_dog,0.759945,toy_poodle,0.101194,shih-tzu,0.0560374,dog
678446151570427904,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,1,staffordshire_bullterrier,0.284492,rottweiler,0.189434,american_staffordshire_terrier,0.18943,dog
678643457146150913,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,1,labrador_retriever,0.33875700000000003,flat-coated_retriever,0.30447,chest,0.0933923,mixed
678675843183484930,https://pbs.twimg.com/media/CWskEqnWUAAQZW_.jpg,1,maze,0.33985,streetcar,0.0996878,sundial,0.0848077,not dog
678740035362037760,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,1,seat_belt,0.7871640000000001,sunglasses,0.045738699999999986,beagle,0.0225251,mixed
678755239630127104,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,1,malamute,0.606654,border_collie,0.193831,collie,0.0483781,dog
678764513869611008,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,1,irish_terrier,0.696646,australian_terrier,0.0749616,irish_setter,0.06390119999999999,dog
678767140346941444,https://pbs.twimg.com/media/CWt3G6EVEAIGEPr.jpg,1,harp,0.8211200000000001,window_screen,0.0251208,mosquito_net,0.016715599999999997,not dog
678774928607469569,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,1,pembroke,0.194681,toy_poodle,0.121821,pomeranian,0.096843,dog
678798276842360832,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,1,airedale,0.583122,silky_terrier,0.12956700000000002,lakeland_terrier,0.0947266,dog
678800283649069056,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,1,labrador_retriever,0.213673,beagle,0.146235,airedale,0.122701,dog
678969228704284672,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,1,labrador_retriever,0.680251,chesapeake_bay_retriever,0.201697,golden_retriever,0.019675900000000003,dog
678991772295516161,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,1,eskimo_dog,0.330216,siberian_husky,0.187003,chihuahua,0.10142,dog
679047485189439488,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,1,panpipe,0.962572,bannister,0.0252482,golden_retriever,0.00293035,mixed
679062614270468097,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,2,cash_machine,0.802333,schipperke,0.0455186,german_shepherd,0.0233535,mixed
679111216690831360,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,1,kelpie,0.189423,beagle,0.121988,basset,0.121171,dog
679132435750195208,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,1,scottish_deerhound,0.19461,irish_wolfhound,0.162855,giant_schnauzer,0.15983699999999998,dog
679148763231985668,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,1,italian_greyhound,0.302685,hair_slide,0.124281,afghan_hound,0.059846,mixed
679158373988876288,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,1,pug,0.27220500000000003,bull_mastiff,0.25153000000000003,bath_towel,0.116806,mixed
679462823135686656,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,1,toy_poodle,0.62178,miniature_poodle,0.197819,soft-coated_wheaten_terrier,0.046745,dog
679475951516934144,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,1,maltese_dog,0.145742,toy_poodle,0.139407,west_highland_white_terrier,0.108821,dog
679503373272485890,https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg,1,porcupine,0.999846,meerkat,7.191479999999999e-05,echidna,4.44729e-05,not dog
679511351870550016,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,1,chihuahua,0.761972,black-footed_ferret,0.150605,squirrel_monkey,0.028147900000000007,mixed
679527802031484928,https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg,1,mailbox,0.336393,cannon,0.158936,cuirass,0.0526471,not dog
679530280114372609,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,1,dalmatian,0.750256,jaguar,0.169007,zebra,0.00648149,mixed
679722016581222400,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,1,boxer,0.459604,boston_bull,0.197913,french_bulldog,0.0870225,dog
679729593985699840,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,1,wallaby,0.164215,west_highland_white_terrier,0.0935148,ashcan,0.0672783,mixed
679736210798047232,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,1,french_bulldog,0.319139,chihuahua,0.154088,cardigan,0.117688,dog
679777920601223168,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,bloodhound,0.5288189999999999,bull_mastiff,0.420119,french_bulldog,0.00948059,dog
679828447187857408,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,chihuahua,0.346545,dalmatian,0.166246,toy_terrier,0.117502,dog
679844490799091713,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,1,airedale,0.903832,border_terrier,0.0347126,toy_poodle,0.021378,dog
679854723806179328,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,1,llama,0.887963,ram,0.0950207,chow,0.00230739,mixed
679862121895714818,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,1,entlebucher,0.5232060000000001,greater_swiss_mountain_dog,0.431657,appenzeller,0.0442079,dog
679877062409191424,https://pbs.twimg.com/media/CW9olDsUsAA0XSf.jpg,1,hog,0.809466,hay,0.0601778,lumbermill,0.0164834,not dog
680055455951884288,https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg,1,samoyed,0.995466,great_pyrenees,0.00183395,pomeranian,0.0006669489999999999,dog
680070545539371008,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,1,earthstar,0.127701,shih-tzu,0.121811,bubble,0.11782,mixed
680085611152338944,https://pbs.twimg.com/media/CXAiiHUWkAIN_28.jpg,3,pillow,0.778113,apron,0.0950228,wallet,0.0493258,not dog
680100725817409536,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,1,golden_retriever,0.6989609999999999,chow,0.14597100000000002,pomeranian,0.034888,dog
680115823365742593,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,1,pug,0.999365,french_bulldog,0.000543615,boston_bull,2.8152800000000006e-05,dog
680130881361686529,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,1,maltese_dog,0.199121,west_highland_white_terrier,0.197897,shih-tzu,0.15713,dog
680145970311643136,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,1,miniature_poodle,0.457117,toy_poodle,0.226481,maltese_dog,0.0676815,dog
680161097740095489,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,1,bluetick,0.268681,miniature_pinscher,0.125652,english_setter,0.0893727,dog
680176173301628928,https://pbs.twimg.com/media/CXB4nWnWEAAhLTX.jpg,1,christmas_stocking,0.207547,mask,0.19388,feather_boa,0.152738,not dog
680191257256136705,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,1,brittany_spaniel,0.7332529999999999,welsh_springer_spaniel,0.251634,english_springer,0.00924321,dog
680206703334408192,https://pbs.twimg.com/media/CXCUYcRW8AAObYM.jpg,1,christmas_stocking,0.149758,cloak,0.12883,teddy,0.109129,not dog
680221482581123072,https://pbs.twimg.com/media/CXCh0QZW8AALdXm.jpg,1,bubble,0.240173,hen,0.146222,abaya,0.139342,not dog
680440374763077632,https://pbs.twimg.com/ext_tw_video_thumb/680440290977693696/pu/img/B900g7b-n-zhnwi5.jpg,1,space_heater,0.920367,radiator,0.0499332,electric_fan,0.00671903,not dog
680473011644985345,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,1,lakeland_terrier,0.796694,west_highland_white_terrier,0.138709,norwich_terrier,0.016253399999999998,dog
680494726643068929,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,1,kuvasz,0.438627,samoyed,0.111622,great_pyrenees,0.0640608,dog
680497766108381184,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,1,chihuahua,0.538354,muzzle,0.0842887,ski_mask,0.07669010000000001,mixed
680583894916304897,https://pbs.twimg.com/media/CXHrcFYWcAEE5_L.jpg,1,tub,0.8898010000000001,bathtub,0.032351099999999994,hippopotamus,0.0141773,not dog
680609293079592961,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,1,french_bulldog,0.700764,chihuahua,0.07238960000000001,american_staffordshire_terrier,0.039618699999999986,dog
680798457301471234,https://pbs.twimg.com/media/CXKuiyHUEAAMAGa.jpg,1,ram,0.499761,hog,0.283795,ox,0.0674551,not dog
680801747103793152,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,1,pug,0.99672,labrador_retriever,0.00143879,staffordshire_bullterrier,0.000517603,dog
680836378243002368,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,3,pembroke,0.427781,shetland_sheepdog,0.160669,pomeranian,0.11125,dog
680889648562991104,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,1,shetland_sheepdog,0.876337,collie,0.078331,pomeranian,0.0204075,dog
680913438424612864,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,1,pomeranian,0.615678,golden_retriever,0.12645499999999998,chihuahua,0.0871836,dog
680934982542561280,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,1,labrador_retriever,0.7843979999999999,siberian_husky,0.0559251,beagle,0.0227501,dog
680940246314430465,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,1,soft-coated_wheaten_terrier,0.289598,west_highland_white_terrier,0.157195,toy_poodle,0.07443469999999999,dog
680959110691590145,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,2,carousel,0.500992,feather_boa,0.06439,pug,0.0443565,mixed
680970795137544192,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,1,pug,0.713102,whippet,0.05742630000000001,quilt,0.0560181,mixed
681193455364796417,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg,1,pomeranian,0.992619,keeshond,0.00435645,schipperke,0.000814,dog
681231109724700672,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,1,irish_setter,0.406047,cocker_spaniel,0.345646,airedale,0.147912,dog
681242418453299201,https://pbs.twimg.com/media/CXRCXesVAAArSXt.jpg,1,motor_scooter,0.255934,rifle,0.145202,assault_rifle,0.0970001,not dog
681261549936340994,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,1,tibetan_terrier,0.382101,miniature_poodle,0.0954294,maltese_dog,0.0657377,dog
681281657291280384,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,1,saint_bernard,0.99883,pekinese,0.000391312,great_pyrenees,0.000223582,dog
681297372102656000,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,1,lhasa,0.482401,shih-tzu,0.113672,pomeranian,0.0962286,dog
681302363064414209,https://pbs.twimg.com/media/CXR44l9WcAAcG_N.jpg,1,frilled_lizard,0.326259,tailed_frog,0.104539,axolotl,0.0724793,not dog
681320187870711809,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,1,samoyed,0.362596,eskimo_dog,0.245395,siberian_husky,0.108232,dog
681339448655802368,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,1,seat_belt,0.5324409999999999,labrador_retriever,0.0946149,kuvasz,0.089863,mixed
681523177663676416,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,1,norfolk_terrier,0.205067,german_shepherd,0.160439,chow,0.15623399999999998,dog
681579835668455424,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,1,rottweiler,0.760671,labrador_retriever,0.0965847,staffordshire_bullterrier,0.0403326,dog
681610798867845120,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,1,toy_poodle,0.8217040000000001,miniature_poodle,0.116042,yorkshire_terrier,0.0148472,dog
681654059175129088,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,1,pomeranian,0.800538,chow,0.146892,pekinese,0.0376125,dog
681679526984871937,https://pbs.twimg.com/media/CXXP5O4WEAA4dgS.jpg,1,birdhouse,0.472351,teddy,0.142058,pot,0.0329059,not dog
681694085539872773,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,1,toy_poodle,0.920992,miniature_poodle,0.0608572,maltese_dog,0.00606372,dog
681891461017812993,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,1,chihuahua,0.20357,doormat,0.13431600000000002,toy_terrier,0.0844823,mixed
681981167097122816,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,1,labrador_retriever,0.4525770000000001,golden_retriever,0.40342,beagle,0.0694857,dog
682003177596559360,https://pbs.twimg.com/media/CXb2RcDUsAEnkJb.jpg,1,triceratops,0.249872,chimpanzee,0.0609293,mask,0.050221,not dog
682032003584274432,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,1,schipperke,0.997953,groenendael,0.000676435,miniature_pinscher,0.000211246,dog
682047327939461121,https://pbs.twimg.com/media/CXcebTeWsAUQJ-J.jpg,1,teddy,0.364095,doormat,0.119243,toyshop,0.035127099999999994,not dog
682059653698686977,https://pbs.twimg.com/media/CXcpovWWMAAMcfv.jpg,2,jigsaw_puzzle,0.995873,siamese_cat,0.000780885,pizza,0.00043248,not dog
682242692827447297,https://pbs.twimg.com/media/CXfQG_fW8AAjVhV.jpg,1,snorkel,0.504983,loggerhead,0.345298,scuba_diver,0.0747539,not dog
682259524040966145,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,1,siberian_husky,0.43967,eskimo_dog,0.340474,malamute,0.101253,dog
682303737705140231,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,1,seat_belt,0.997659,lakeland_terrier,0.00173092,airedale,0.00020361,mixed
682389078323662849,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,1,curly-coated_retriever,0.482288,flat-coated_retriever,0.315286,great_dane,0.0621789,dog
682393905736888321,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,1,vizsla,0.657275,paddle,0.0902864,rhodesian_ridgeback,0.0482283,mixed
682406705142087680,https://pbs.twimg.com/media/CXhlRmRUMAIYoFO.jpg,1,wombat,0.709344,koala,0.169758,beaver,0.0794334,not dog
682429480204398592,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,1,whippet,0.594701,italian_greyhound,0.314091,mexican_hairless,0.0377733,dog
682638830361513985,https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg,1,english_springer,0.440781,cardigan,0.411182,border_collie,0.0224122,dog
682662431982772225,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg,1,beagle,0.413824,cardigan,0.26355300000000004,basset,0.16761800000000002,dog
682697186228989953,https://pbs.twimg.com/media/CXltdtaWYAIuX_V.jpg,1,bald_eagle,0.097232,torch,0.0966215,cliff,0.0903855,not dog
682750546109968385,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,1,english_setter,0.947198,english_springer,0.0311277,brittany_spaniel,0.00551247,dog
682788441537560576,https://pbs.twimg.com/media/CXnAdosWAAEMGCM.jpg,1,toyshop,0.37561,orange,0.0945376,teddy,0.0398082,not dog
682962037429899265,https://pbs.twimg.com/media/CXpeVzQW8AApKYb.jpg,1,dingo,0.2786,chihuahua,0.15520699999999998,loupe,0.153598,mixed
683030066213818368,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,1,boxer,0.722218,bull_mastiff,0.193804,french_bulldog,0.0551937,dog
683078886620553216,https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg,1,koala,0.141432,eskimo_dog,0.0940442,wallaby,0.0852365,mixed
683098815881154561,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,1,golden_retriever,0.889848,kuvasz,0.0530082,labrador_retriever,0.0378812,dog
683111407806746624,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,1,cocker_spaniel,0.901392,soft-coated_wheaten_terrier,0.0286048,miniature_schnauzer,0.0178054,dog
683142553609318400,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,1,leonberg,0.605851,chow,0.18347,german_shepherd,0.0796619,dog
683357973142474752,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,1,pembroke,0.406509,cardigan,0.154854,siberian_husky,0.136366,dog
683391852557561860,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,1,french_bulldog,0.992833,boston_bull,0.00474863,pug,0.00139169,dog
683449695444799489,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg,1,lakeland_terrier,0.303512,soft-coated_wheaten_terrier,0.211424,golden_retriever,0.170725,dog
683462770029932544,https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,1,italian_greyhound,0.39956,whippet,0.26715300000000003,german_short-haired_pointer,0.0813191,dog
683481228088049664,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,1,keeshond,0.508951,chow,0.442016,german_shepherd,0.013206,dog
683498322573824003,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,1,airedale,0.945362,irish_terrier,0.02685,lakeland_terrier,0.016826400000000002,dog
683742671509258241,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,1,pembroke,0.895279,cardigan,0.022385,cocker_spaniel,0.0170452,dog
683773439333797890,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,1,miniature_pinscher,0.0728852,labrador_retriever,0.0578658,schipperke,0.0532566,dog
683828599284170753,https://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg,1,malamute,0.577376,siberian_husky,0.287131,eskimo_dog,0.117563,dog
683834909291606017,https://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg,1,maltese_dog,0.738449,toy_poodle,0.102992,samoyed,0.0232472,dog
683849932751646720,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,1,hog,0.458855,mexican_hairless,0.164906,wild_boar,0.1117,mixed
683852578183077888,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,1,toy_poodle,0.5513520000000001,teddy,0.180678,miniature_poodle,0.164095,mixed
683857920510050305,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,1,bluetick,0.174738,shetland_sheepdog,0.126101,beagle,0.12288699999999997,dog
684097758874210310,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,1,labrador_retriever,0.6278560000000001,german_short-haired_pointer,0.173675,chesapeake_bay_retriever,0.0413417,dog
684122891630342144,https://pbs.twimg.com/media/CX5-HslWQAIiXKB.jpg,1,cheetah,0.8221930000000001,arabian_camel,0.0469761,jaguar,0.0257848,not dog
684177701129875456,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,1,chow,0.334783,german_shepherd,0.162647,golden_retriever,0.138612,dog
684188786104872960,https://pbs.twimg.com/media/CX66EiJWkAAVjA-.jpg,1,kelpie,0.537782,american_staffordshire_terrier,0.08295319999999999,staffordshire_bullterrier,0.0697599,dog
684195085588783105,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,1,chihuahua,0.379365,toy_terrier,0.121809,boston_bull,0.0959809,dog
684200372118904832,https://pbs.twimg.com/media/CX7EkuHWkAESLZk.jpg,1,llama,0.681347,ram,0.120142,hog,0.0436858,not dog
684222868335505415,https://pbs.twimg.com/media/CX7Y_ByWwAEJdUy.jpg,1,soft-coated_wheaten_terrier,0.7911819999999999,cocker_spaniel,0.0724441,teddy,0.0714865,mixed
684225744407494656,https://pbs.twimg.com/media/CX7br3HWsAAQ9L1.jpg,2,golden_retriever,0.203249,samoyed,0.06795810000000001,great_pyrenees,0.0653275,dog
684241637099323392,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,1,pembroke,0.508498,black-footed_ferret,0.115532,weasel,0.0512801,mixed
684460069371654144,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,1,labrador_retriever,0.673691,chesapeake_bay_retriever,0.194897,american_staffordshire_terrier,0.05947130000000001,dog
684481074559381504,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,1,chihuahua,0.93781,pomeranian,0.0203067,polecat,0.017357,mixed
684538444857667585,https://pbs.twimg.com/ext_tw_video_thumb/684538367950872576/pu/img/kTKOkSU45BS-fpq8.jpg,1,chihuahua,0.702583,siamese_cat,0.0682181,macaque,0.0433246,mixed
684567543613382656,https://pbs.twimg.com/media/CYASi6FWQAEQMW2.jpg,1,minibus,0.401942,llama,0.229145,seat_belt,0.209393,not dog
684594889858887680,https://pbs.twimg.com/media/CYAra7JWsAACPZH.jpg,1,weimaraner,0.948688,english_setter,0.0353524,brittany_spaniel,0.00387878,dog
684800227459624960,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,1,miniature_schnauzer,0.294457,norfolk_terrier,0.161885,west_highland_white_terrier,0.120992,dog
684880619965411328,https://pbs.twimg.com/media/CYEvSaRWwAAukZ_.jpg,1,clog,0.08110099999999999,spindle,0.0669566,agama,0.0608837,not dog
684902183876321280,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,1,pembroke,0.708034,cardigan,0.291447,dingo,0.000184561,mixed
684914660081053696,https://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg,1,shopping_cart,0.46095,chow,0.261288,labrador_retriever,0.0741938,mixed
684926975086034944,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,1,labrador_retriever,0.769412,golden_retriever,0.144893,lion,0.0214398,mixed
684940049151070208,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,2,border_collie,0.665578,collie,0.176846,old_english_sheepdog,0.0651747,dog
684959798585110529,https://pbs.twimg.com/media/CYF3TSlWMAAaoG5.jpg,1,llama,0.379624,triceratops,0.162761,hog,0.0842515,not dog
685169283572338688,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,1,bernese_mountain_dog,0.975096,appenzeller,0.0145781,entlebucher,0.00594348,dog
685198997565345792,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg,1,dishwasher,0.8888290000000001,stove,0.013411500000000002,old_english_sheepdog,0.00967138,mixed
685268753634967552,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,1,pug,0.999044,norwegian_elkhound,0.000546586,bull_mastiff,0.000235195,dog
685307451701334016,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1,pomeranian,0.963176,shetland_sheepdog,0.0194683,keeshond,0.00860493,dog
685315239903100929,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg,2,chow,0.470162,pomeranian,0.159677,eskimo_dog,0.105074,dog
685321586178670592,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,1,boston_bull,0.972483,french_bulldog,0.0254693,boxer,0.000457544,dog
685325112850124800,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,1,golden_retriever,0.586937,labrador_retriever,0.39826,kuvasz,0.00540969,dog
685532292383666176,https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg,1,white_wolf,0.318524,dingo,0.215436,collie,0.0958052,mixed
685547936038666240,https://pbs.twimg.com/media/CYOONfZW8AA7IOA.jpg,1,web_site,0.923987,oscilloscope,0.00971237,hand-held_computer,0.00876857,not dog
685641971164143616,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,1,lakeland_terrier,0.253839,airedale,0.213349,three-toed_sloth,0.0838341,mixed
685663452032069632,https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg,1,chesapeake_bay_retriever,0.171174,tennis_ball,0.090644,racket,0.0485077,mixed
685667379192414208,https://pbs.twimg.com/media/CYP62A6WkAAOnL4.jpg,1,sliding_door,0.344526,doormat,0.190027,washbasin,0.0463264,not dog
685906723014619143,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,1,yorkshire_terrier,0.414963,briard,0.0635052,pekinese,0.0536822,dog
